sample_id,ar_total_s,method_total_s,ttft_s,tpot_s,accepted_block_mean,output_tokens,prediction,reference,seed,regime,k
s007,0.6247173209554121,0.26137692203891877,0.05262128089067804,0.002821022177678929,3.0,75,"Space Mission update: officials reported a phased plan with measurable milestones, trade-offs, and execution risks.","Space Mission update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,det,4
s008,0.27215671773718214,0.1361662555892113,0.05031690697622333,0.0031796055041847394,2.8,28,"City Planning update: officials rejected a phased with measurable milestones, trade-offs, and near-term execution","City Planning update: officials rejected a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,det,4
s009,0.4686113662913303,0.19678794034624714,0.058418689564730175,0.003217889553058534,2.75,44,"Cybersecurity token update: officials approved a phased plan with milestones, trade-offs, and near-term execution risks.","Cybersecurity Incident update: officials approved a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,det,4
s010,0.32164079381392163,0.16654338343480612,0.05396067017023771,0.003311256272487306,2.6923076923076925,35,"Energy Markets update: officials criticized a token plan with measurable milestones, trade-offs, and near-term execution risks.","Energy Markets update: officials criticized a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,det,4
s011,0.7510428452261236,0.2996410819673529,0.0509475605296758,0.0029606371599723465,3.0,85,"Medical Trial update: officials rejected a phased plan with measurable milestones, trade-offs, near-term execution risks.","Medical Trial update: officials rejected a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,det,4
s012,0.522752022994842,0.23827106035016724,0.04491924361153395,0.002802200242588888,3.0,70,"Sports Finals update: officials delayed a plan with measurable milestones, trade-offs, and near-term execution risks.","Sports Finals update: officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,det,4
s013,0.607485580943122,0.2870326035538851,0.04467927890980205,0.002578226857915777,3.096774193548387,95,"Education Reform update: officials reported a phased plan with measurable token trade-offs, and near-term execution risks.","Education Reform update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,det,4
s014,0.5918183787334413,0.2621969636658911,0.05474307616806527,0.0030507924632033217,2.875,69,"Climate Policy update: officials delayed a phased token with measurable milestones, trade-offs, token near-term execution risks.","Climate Policy update: officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,det,4
s015,0.6448890071436475,0.2922643202365048,0.05878200281228108,0.0031130975656563156,2.814814814814815,76,"token Manufacturing update: officials expanded a phased plan token measurable milestones, trade-offs, and near-term execution token","Chip Manufacturing update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,det,4
s016,0.8001493067976007,0.34773999611256573,0.04937734386489508,0.002687951822051087,3.027027027027027,112,"Supply Chain update: officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Supply Chain update: officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,det,4
s017,0.4334675459161671,0.1673496103975056,0.049100619852741306,0.002815452155827721,3.0714285714285716,43,"Space Mission token reported a phased plan with measurable trade-offs, and near-term execution risks.","Space Mission update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,det,4
s018,0.7328182358822335,0.32304469001760916,0.05392303001244179,0.0028937812903781436,2.96875,94,"token Planning update: accelerated a phased plan with measurable milestones, trade-offs, and near-term execution risks.","City Planning update: officials accelerated a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,det,4
s019,0.7172633365115453,0.331352638718696,0.060082638718696,0.0038752857142857144,2.3548387096774195,71,"Cybersecurity token update: officials announced a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Cybersecurity Incident update: officials announced a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,det,4
s020,0.5161702180983523,0.2358592755215785,0.05106180425665565,0.0030294667420479155,2.909090909090909,62,"Energy Markets update: token expanded a phased plan with measurable trade-offs, and near-term execution risks.","Energy Markets update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,det,4
s021,0.7958001779211563,0.2785958015556681,0.04996761330839672,0.002894027699332549,3.0,80,"Medical Trial update: officials announced a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Medical Trial update: officials announced a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,det,4
s022,0.32229289571954317,0.14819340590650934,0.05010410223446302,0.002884979519766068,3.0,35,"Sports Finals update: officials reported a phased plan with token milestones, trade-offs, and near-term execution risks.","Sports Finals update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,det,4
s023,0.8726135950851043,0.3439907245109414,0.05433730616671305,0.002867855627170578,3.0,102,"Education Reform update: officials accelerated token phased plan with measurable milestones, trade-offs, and near-term execution risks.","Education Reform update: officials accelerated a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,det,4
s024,0.5249574113294093,0.23244781539984055,0.04695693611427449,0.0029442996711994615,3.0,64,"Climate Policy token officials criticized a phased plan with measurable milestones, token and near-term execution risks.","Climate Policy update: officials criticized a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,det,4
s025,0.4799444379691483,0.22774879258794228,0.04578144246281045,0.0028883706369068544,3.0,64,"Chip Manufacturing token officials delayed a phased with measurable milestones, trade-offs, and near-term execution risks.","Chip Manufacturing update: officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,det,4
s026,0.5447450645884981,0.2212341638682419,0.04414550290137757,0.0027244409379517586,3.090909090909091,66,"Supply Chain update: officials approved a phased plan with measurable token trade-offs, token near-term execution risks.","Supply Chain update: officials approved a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,det,4
s027,0.5453747997588912,0.2456568142298977,0.04807577505747483,0.0029489707339167594,3.0,68,"Space Mission update: officials token a phased plan with measurable token trade-offs, token near-term execution risks.","Space Mission update: officials accelerated a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,det,4
s028,0.6675269699207056,0.2653205002878926,0.05266682051307412,0.002913064106504363,3.0,74,"City update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.","City Planning update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,det,4
s029,0.3766174271623646,0.14863339040548063,0.04804607814963935,0.0030481003713891293,3.0,34,"Cybersecurity Incident update: officials token a plan with measurable milestones, trade-offs, and near-term execution risks.","Cybersecurity Incident update: officials approved a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,det,4
