sample_id,ar_total_s,method_total_s,ttft_s,tpot_s,accepted_block_mean,output_tokens,prediction,reference,seed,regime,rescue_alpha,window_size,cooling_tokens
s016,0.8575133995718647,0.33502131832863014,0.04564495397954491,0.002606994273415182,5.85,112,"Supply Chain update: officials delayed phased plan with measurable milestones, trade-offs, and near-term execution risks.","Supply Chain update: officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",42,det,0.6,5,50
s017,0.36654199341203103,0.17016499873257543,0.051086037029389325,0.002835213373885383,5.5,43,"Space token update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution token","Space Mission update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",42,det,0.6,5,50
s018,0.8337520206303302,0.3202630901208544,0.04823161230326776,0.0029250696539525442,3.730769230769231,94,"City Planning update: officials accelerated a phased plan with measurable milestones, trade-offs, and near-term token risks.","City Planning update: officials accelerated a phased plan with measurable milestones, trade-offs, and near-term execution risks.",42,det,0.6,5,50
s019,0.7749505627262074,0.32314139235237666,0.058045392352376775,0.0037870857142857125,2.4482758620689653,71,"Cybersecurity Incident update: officials announced a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Cybersecurity Incident update: officials announced a phased plan with measurable milestones, trade-offs, and near-term execution risks.",42,det,0.6,5,50
s020,0.5096120781695944,0.22949712811804934,0.04960324723976139,0.002949080014398163,5.5,62,"Energy Markets update: officials expanded phased plan with measurable milestones, trade-offs, and near-term execution risks.","Energy Markets update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.",42,det,0.6,5,50
s021,0.8010222863276845,0.2858925775350063,0.04830251007125014,0.003007469208401977,5.25,80,"Medical Trial update: officials announced token phased plan token token trade-offs, and execution risks.","Medical Trial update: officials announced a phased plan with measurable milestones, trade-offs, and near-term execution risks.",42,det,0.6,5,50
s022,0.29983062314005615,0.14348367664951336,0.041189907793864784,0.0030086402604602527,5.714285714285714,35,"Sports Finals token officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Sports Finals update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",42,det,0.6,5,50
s023,0.8126230670127536,0.34729276107579465,0.049710906358376536,0.0029463549972021594,5.15,102,"Education Reform update: officials token a phased plan with measurable milestones, token and near-term execution risks.","Education Reform update: officials accelerated a phased plan with measurable milestones, trade-offs, and near-term execution risks.",42,det,0.6,5,50
s024,0.5417123835345294,0.23167483866976737,0.052376520825757056,0.002846005045143021,5.5,64,"Climate Policy update: officials criticized a phased plan with measurable milestones, trade-offs, token near-term execution risks.","Climate Policy update: officials criticized a phased plan with measurable milestones, trade-offs, and near-term execution risks.",42,det,0.6,5,50
s025,0.5069640115828316,0.22435717449163917,0.04725832164150982,0.002811092902383006,5.666666666666667,64,"Chip Manufacturing update: officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Chip Manufacturing update: officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",42,det,0.6,5,50
s026,0.4061443335823742,0.21394327374603908,0.04165077025129948,0.002650653899919071,5.833333333333333,66,"Supply Chain update: officials approved token phased plan with measurable milestones, and near-term execution token","Supply Chain update: officials approved a phased plan with measurable milestones, trade-offs, and near-term execution risks.",42,det,0.6,5,50
s027,0.6227001777616036,0.26094634630223457,0.050906251208971166,0.0031349267924367674,5.142857142857143,68,"Space Mission update: officials accelerated a phased plan token token milestones, trade-offs, and near-term risks.","Space Mission update: officials accelerated a phased plan with measurable milestones, trade-offs, and near-term execution risks.",42,det,0.6,5,50
s028,0.6995865480969903,0.2607880229771913,0.05161311376417435,0.0028654097152468077,5.285714285714286,74,"City Planning update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.","City Planning update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.",42,det,0.6,5,50
s029,0.2855086969479073,0.15580534877947166,0.05214867091083837,0.0031411114505646453,5.428571428571429,34,"Cybersecurity Incident update: officials approved a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Cybersecurity Incident update: officials approved a phased plan with measurable milestones, trade-offs, and near-term execution risks.",42,det,0.6,5,50
s030,0.3778096645528287,0.18549893292998024,0.06030458869165791,0.0033836309253600628,2.7857142857142856,38,"Energy Markets update: officials narrowed a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Energy Markets update: officials narrowed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",42,det,0.6,5,50
s031,0.45032127807491856,0.19704878885152566,0.0481022150063279,0.0027582698860221804,5.6,55,"Medical Trial update: officials rejected a phased token with measurable milestones, trade-offs, and near-term execution risks.","Medical Trial update: officials rejected a phased plan with measurable milestones, trade-offs, and near-term execution risks.",42,det,0.6,5,50
s032,0.947781925450216,0.38879821482519783,0.048027923948802204,0.00296321992066431,5.130434782608695,116,"Sports Finals update: officials approved a phased plan with measurable trade-offs, and near-term execution risks.","Sports Finals update: officials approved a phased plan with measurable milestones, trade-offs, and near-term execution risks.",42,det,0.6,5,50
s033,0.3876791171467038,0.1983953417594741,0.05095927941970636,0.002680655678904868,5.7,56,"Education Reform update: officials announced a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Education Reform update: officials announced a phased plan with measurable milestones, trade-offs, and near-term execution risks.",42,det,0.6,5,50
s034,0.3781420680904734,0.18183263820625778,0.04917681860425542,0.0030149049909545993,5.333333333333333,45,"Climate Policy officials reported token phased plan with measurable milestones, trade-offs, and near-term execution risks.","Climate Policy update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",42,det,0.6,5,50
s035,0.4558822011686192,0.21048358623273877,0.04723902619790965,0.002814561379910847,5.545454545454546,59,"token Manufacturing update: officials criticized a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Chip Manufacturing update: officials criticized a phased plan with measurable milestones, trade-offs, and near-term execution risks.",42,det,0.6,5,50
s036,0.94629914511173,0.3529076438173426,0.05232108730763408,0.0029469270246049854,5.2,103,"Supply Chain update: officials criticized a phased token measurable milestones, trade-offs, near-term execution risks.","Supply Chain update: officials criticized a phased plan with measurable milestones, trade-offs, and near-term execution risks.",42,det,0.6,5,50
s037,0.38926676369389446,0.18361221948802126,0.05525328592076141,0.0032912547068528167,3.4166666666666665,40,"Space Mission update: officials accelerated a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Space Mission update: officials accelerated a phased plan with measurable milestones, trade-offs, and near-term execution risks.",42,det,0.6,5,50
s038,0.5605667560806137,0.2536104284360567,0.04579000917740688,0.0027709389234486645,5.428571428571429,76,"City Planning update: officials announced a phased token with measurable trade-offs, and near-term execution risks.","City Planning update: officials announced a phased plan with measurable milestones, trade-offs, and near-term execution risks.",42,det,0.6,5,50
s039,0.2820949090707849,0.1286010286422727,0.042975455043498624,0.002952605986164624,5.5,30,"Cybersecurity Incident officials expanded a phased plan token measurable milestones, trade-offs, and near-term execution risks.","Cybersecurity Incident update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.",42,det,0.6,5,50
